id,longitude,latitude,service_time,station_name,station_type
425,12.966585,49.273348,0,Abzweigung Vorderbuchberg,SYSTEM
426,12.970978,49.257118,0,Walching,SYSTEM
427,12.97096,49.257203,0,Walching,SYSTEM
428,12.970357,49.259757,0,Marktstraße,SYSTEM
429,12.970395,49.259877,0,Marktstraße,SYSTEM
430,13.052217,49.241318,0,Neurittsteig,SYSTEM
431,13.053043,49.241522,0,Neurittsteig,SYSTEM
432,12.967252,49.266168,0,Klosterschmiede,SYSTEM
433,12.9674,49.266195,0,Klosterschmiede,SYSTEM
434,13.044413,49.24949,0,Rittsteig Dorfpl.,SYSTEM
435,13.044668,49.249533,0,Rittsteig Dorfpl,SYSTEM
436,12.575222,49.247672,0,Au,SYSTEM
437,12.575513,49.247743,0,Au,SYSTEM
438,12.604585,49.248793,0,Pitzling,SYSTEM
439,12.61188,49.23856,0,Haid,SYSTEM
440,12.570415,49.288153,0,Höfenmühle,SYSTEM
441,12.5842,49.283927,0,Engelsdorf,SYSTEM
442,12.583972,49.283842,0,Engelsdorf,SYSTEM
443,12.596107,49.27648,0,Kager,SYSTEM
444,12.596278,49.276388,0,Kager,SYSTEM
445,12.63033,49.249533,0,Großbergerdorf,SYSTEM
446,12.577645,49.241735,0,Ried b. Pitzling,SYSTEM
447,12.62732,49.302363,0,Grafenkirchen,SYSTEM
448,12.602152,49.270883,0,Buchermühle,SYSTEM
449,12.525297,49.234042,0,Langwald,SYSTEM
450,12.521717,49.23586,0,Langwald,SYSTEM
451,12.521717,49.23586,0,Langwald,SYSTEM
452,12.54251,49.229243,0,Bahnhof,SYSTEM
453,12.532977,49.232472,0,Tannet,SYSTEM
454,12.54774,49.230143,0,Lagerhaus,SYSTEM
455,12.348525,49.18597,0,Kienleiten,SYSTEM
456,12.348793,49.185867,0,Bushäuschen,SYSTEM
457,12.349667,49.185833,0,Bushäuschen,SYSTEM
458,12.348802,49.188077,0,"Kienleiten, Birkenhöhe",SYSTEM
459,12.484692,49.069098,0,Ebersroith,SYSTEM
460,12.484842,49.068978,0,ebersroith,SYSTEM
461,12.455013,49.086792,0,Ruderszell,SYSTEM
463,12.89102,49.21278,0,Offersdorf,SYSTEM
464,12.891125,49.212772,0,Offersdorf,SYSTEM
465,12.856908,49.231578,0,"Thenried, Schreinerei",SYSTEM
466,12.851442,49.247938,0,Döning,SYSTEM
467,12.856472,49.244652,0,Perlesried,SYSTEM
468,12.842432,49.240553,0,Zettisch Siedlung,SYSTEM
469,12.849055,49.237902,0,Zettisch,SYSTEM
470,12.869115,49.231332,0,"Thenried,  Linde",SYSTEM
471,12.865732,49.241628,0,Madersdorf,SYSTEM
472,12.865538,49.241688,0,Madersdorf,SYSTEM
473,12.885232,49.225855,0,Hergottschnitzer,SYSTEM
474,12.857215,49.232112,0,Thenried Ort,SYSTEM
475,12.870803,49.252993,0,Abzweig Grafenried,SYSTEM
477,12.883617,49.226697,0,Dorfplatz,SYSTEM
478,12.883753,49.226772,0,Dorfplatz,SYSTEM
479,12.876007,49.229683,0,Kapelle,SYSTEM
480,12.876802,49.229427,0,Kapelle,SYSTEM
481,12.868403,49.236088,0,Abzweigung  Lichteneck,SYSTEM
482,12.868273,49.236043,0,Abzweigung Lichteneck,SYSTEM
483,12.845125,49.221087,0,Kettersdorf,SYSTEM
484,12.845443,49.221162,0,Kettersdorf,SYSTEM
485,12.845443,49.221162,0,Kettersdorf,SYSTEM
486,12.519478,49.189863,0,"Roding, Krankenhaus",SYSTEM
487,12.519478,49.189863,0,"Roding, Krankenhaus",SYSTEM
488,12.520767,49.192717,0,"Roding, Busbahnhof, Schorndorf. Str.",SYSTEM
489,12.519867,49.192707,0,"Roding, Busbahnhof, Schorndorf. Str.",SYSTEM
494,12.508843,49.20575,0,"Roding, Oberdorf",SYSTEM
495,12.508962,49.20583,0,"Roding, Oberdorf",SYSTEM
496,12.510847,49.210153,0,"Roding, Gstetten",SYSTEM
497,12.511038,49.210212,0,"Roding, Gstetten",SYSTEM
498,12.510218,49.215445,0,"Roding, Oberkreith, Ernst-Abbe-Str.",SYSTEM
499,12.5137,49.213695,0,"Roding, Bahnhof",SYSTEM
500,12.513982,49.21382,0,"Roding, Bahnhof",SYSTEM
501,12.481192,49.210775,0,"Roding, IG, Turonstr.",SYSTEM
502,12.512345,49.192432,0,"Roding, Am Hohen Kreuz",SYSTEM
503,12.511945,49.192223,0,"Rod, Am Hohen Kreuz",SYSTEM
504,12.518428,49.19567,0,"Roding, Sparkasse",SYSTEM
505,12.518565,49.195678,0,"Roding, Sparkasse",SYSTEM
508,12.512623,49.212513,0,"Roding, Abzw. Bahnh./Pfarrheidew.",SYSTEM
509,12.543378,49.220318,0,"Roding, Wetterfeld Dorfmitte",SYSTEM
510,12.543575,49.220143,0,"Roding, Wetterfeld Dorfmitte",SYSTEM
511,12.554442,49.197015,0,"Roding, Kagerhof",SYSTEM
512,12.561517,49.198835,0,"Roding, Heidersberg",SYSTEM
513,12.50326,49.185713,0,"Roding, Stadlhof,  Abzw. Regenpeilstein",SYSTEM
514,12.503052,49.185803,0,"Roding, Stadlhof, Abzw. 85276",SYSTEM
515,12.486477,49.17893,0,"Roding, Wiesing",SYSTEM
516,12.486348,49.178973,0,"Roding, Wiesing",SYSTEM
517,12.475302,49.174478,0,"Roding, Mackenschleife",SYSTEM
519,12.462662,49.15595,0,"Roding, Trasching, Ortsmitte",SYSTEM
520,12.536635,49.187633,0,"Roding, IG Continental",SYSTEM
521,12.507343,49.18612,0,"Roding, Kienholz,Stadlhof",SYSTEM
523,12.485653,49.206062,0,"Roding, Altenkreith,HSt. B85",SYSTEM
524,12.486388,49.205835,0,"Roding, Altenkreith, HSt. B85",SYSTEM
525,12.463302,49.204525,0,"Roding, Nassen / Altenkreith",SYSTEM
528,12.511282,49.215503,0,"Roding, Wernher-von-Braun-Str.",SYSTEM
529,12.512058,49.221965,0,"Roding, Oberkreith",SYSTEM
530,12.501097,49.241795,0,"Roding, Strahlfeld, Bushaltestelle",SYSTEM
532,12.546997,49.156793,0,"Roding, Oberprombach",SYSTEM
533,12.54657,49.156967,0,"Roding, Oberprombach",SYSTEM
534,12.549177,49.15081,0,"Roding, Abzw. Kalsinger Weg",SYSTEM
535,12.557993,49.160243,0,"Roding, Obertrübenbach",SYSTEM
536,12.524988,49.19799,0,"Roding, Chamer Steig",SYSTEM
537,12.508298,49.199868,0,"Roding, Mitterdorf, Sparkasse",SYSTEM
538,12.508482,49.19989,0,"Roding, Mitterdorf, Sparkasse",SYSTEM
539,12.545393,49.172992,0,"Roding, Untertrübenbach",SYSTEM
540,12.54551,49.172558,0,"Roding, Untertrübenbach",SYSTEM
541,12.502732,49.216493,0,"Roding, Oberkreith, Mühlbauer Platz",SYSTEM
543,12.470217,49.19912,0,"Roding, Nassen, Anw. Meierhofer",SYSTEM
544,12.45966,49.14558,0,"Roding, Nassen, Anw. Bauer",SYSTEM
545,12.48998,49.213033,0,"Roding, IG, Weiherhausweg",SYSTEM
546,12.423305,49.233017,0,"Neubäu, Loberweg",SYSTEM
547,12.524772,49.198593,0,"Roding, Stadthalle /Soldatenh.",SYSTEM
548,12.52432,49.198158,0,"Roding, Stadthalle / Soldatenh",SYSTEM
549,12.544223,49.144405,0,"Roding, Kalsing, FFW -Haus",SYSTEM
550,12.528815,49.152455,0,"Roding, Triftersberg",SYSTEM
551,12.531383,49.156382,0,"Roding, Marbelshof",SYSTEM
552,12.53579,49.160013,0,"Roding, Eidenthal",SYSTEM
555,12.52987,49.167598,0,"Roding, Abzw. Unterprombach",SYSTEM
556,12.51612,49.169238,0,"Unterlintach, Abzw. Unterprombach",SYSTEM
557,12.468913,49.160077,0,"Roding, Abzw. Eilberg",SYSTEM
558,12.484252,49.170067,0,"Roding, Grubhof Abzweigung",SYSTEM
561,12.558372,49.172173,0,"Roding, Hochbrunn",SYSTEM
562,12.556918,49.176972,0,"Roding, Hochbrunn",SYSTEM
563,12.55693,49.17723,0,"Roding, Hochbrunn",SYSTEM
566,12.544115,49.217948,0,"Wetterfeld, Traubenbergweg",SYSTEM
567,12.54434,49.215717,0,"Roding, Wetterfeld, Traubenbergweg",SYSTEM
570,12.448667,49.166777,0,"Roding, Roithof",SYSTEM
573,12.462535,49.150683,0,"Roding, Abzw. Gabler",SYSTEM
574,12.489507,49.17677,0,"Roding, Hofmühl",SYSTEM
575,12.505472,49.176503,0,"Roding, Wacherling Ortsmitte",SYSTEM
576,12.513505,49.183457,0,"Roding, Ziehring Ortsmitte",SYSTEM
579,12.526858,49.338415,0,"Rötz, Postamt",SYSTEM
581,12.486103,49.338122,0,"Rötz, Hillstett",SYSTEM
582,12.486185,49.338215,0,"Rötz, Hillstett",SYSTEM
583,12.535552,49.330372,0,Kleinenzenried,SYSTEM
584,12.537673,49.328102,0,Kleinenzenried,SYSTEM
585,12.547302,49.310262,0,"Rötz, Bernried",SYSTEM
586,12.546217,49.30763,0,"Rötz, Bernried",SYSTEM
587,12.56483,49.295833,0,Schatzendorf,SYSTEM
588,12.564955,49.295883,0,Schatzendorf,SYSTEM
589,12.554875,49.34399,0,"Rötz, Grub",SYSTEM
590,12.542073,49.337832,0,"Rötz, Gmünd",SYSTEM
591,12.567158,49.327363,0,"Rötz, Wenzenried",SYSTEM
592,12.568222,49.343318,0,"Rötz, Abzw. Steegen",SYSTEM
593,12.549538,49.354792,0,"Rötz, Trobelsdorf",SYSTEM
594,12.549892,49.355093,0,"Rötz, Trobelsdorf",SYSTEM
595,12.530565,49.341198,0,"Rötz, Schule",SYSTEM
596,12.570945,49.341335,0,"Rötz, Steegen",SYSTEM
597,12.529372,49.354538,0,Abzw. Grassersdorf,SYSTEM
598,12.541122,49.377707,0,Diepoltsried,SYSTEM
599,12.547877,49.382015,0,Güttenberg,SYSTEM
600,12.546497,49.398173,0,Fahnersdorf,SYSTEM
601,12.540642,49.403782,0,Hermannsbrunn,SYSTEM
602,12.526068,49.398585,0,Heinrichskirchen,SYSTEM
603,12.525707,49.39891,0,Heinrichskirchen,SYSTEM
605,12.502763,49.389727,0,Pillmersried,SYSTEM
606,12.499105,49.372312,0,Katzelsried,SYSTEM
607,12.517955,49.379667,0,Voitsried,SYSTEM
608,12.527108,49.352875,0,Hetzmannsdorf,SYSTEM
609,12.520362,49.34296,0,"Rötz, Bauhofer Weg",SYSTEM
610,12.487033,49.34924,0,"Rötz, Schellhof",SYSTEM
611,12.521222,49.364632,0,Grassersdorf,SYSTEM
612,12.54798,49.347902,0,"Rötz, Berndorf",SYSTEM
613,12.548087,49.347837,0,"Rötz, Berndorf",SYSTEM
614,12.527977,49.34221,0,"Rötz, Marktplatz",SYSTEM
615,12.54207,49.341068,0,"Rötz, Abzw. Gmünd",SYSTEM
616,12.548602,49.304538,0,Bernried Abz. Stamsried,SYSTEM
617,12.548663,49.304613,0,Bernried Abz. Stamsried,SYSTEM
620,12.514727,49.39222,0,Pillmersried Abzw.,SYSTEM
621,12.750142,49.23758,0,Raindorf,SYSTEM
622,12.775173,49.232785,0,Rieding,SYSTEM
623,12.775223,49.232562,0,Rieding,SYSTEM
624,12.757667,49.238462,0,Schwarzau,SYSTEM
625,12.757777,49.238517,0,Schwarzau,SYSTEM
626,12.741753,49.210125,0,Göttling,SYSTEM
627,12.77668,49.202768,0,Abzweigung Kapelle,SYSTEM
628,12.772103,49.232755,0,Abzweigung Rieding,SYSTEM
629,12.588717,49.322693,0,Öd,SYSTEM
630,12.602183,49.334167,0,Flischberg,SYSTEM
631,12.593575,49.335882,0,Flischbach,SYSTEM
632,12.60824,49.339907,0,B22 Abzw. Flischb.,SYSTEM
633,12.60871,49.339902,0,B22 Abzw. Flischb.,SYSTEM
634,12.616952,49.336018,0,Rhan,SYSTEM
635,12.617503,49.33504,0,Rhan,SYSTEM
636,12.617648,49.33495,0,Rhan,SYSTEM
637,12.627787,49.331975,0,Lixendöfering,SYSTEM
638,12.630885,49.337472,0,Döfering,SYSTEM
639,12.630772,49.337135,0,Döfering,SYSTEM
640,12.625808,49.360082,0,Thurau,SYSTEM
641,12.578775,49.347423,0,"Schönthal, Niederprem. Abzw.",SYSTEM
642,12.578948,49.384632,0,Hiltersried,SYSTEM
643,12.566597,49.370208,0,Premeischl,SYSTEM
644,12.566607,49.370043,0,Premeischl,SYSTEM
645,12.592733,49.372192,0,Trosendorf,SYSTEM
646,12.599372,49.379473,0,Loitendorf,SYSTEM
647,12.606148,49.355013,0,Rathaus,SYSTEM
648,12.606517,49.355468,0,Rathaus,SYSTEM
649,12.606415,49.355897,0,Rathaus,SYSTEM
650,12.591598,49.38384,0,Röhrlhof,SYSTEM
651,12.56447,49.367243,0,"Premeischl, FW-Haus",SYSTEM
652,12.565208,49.367662,0,"Premeischl, FW-Haus",SYSTEM
653,12.57785,49.383715,0,"Hiltersried, FW-Haus",SYSTEM
654,12.59912,49.352128,0,"Schönthal, Autohaus Greil",SYSTEM
655,12.60174,49.1567,0,"Schorndorf, Stegbach",SYSTEM
656,12.601417,49.153419,0,"Schorndorf, Stegbach",SYSTEM
660,12.589413,49.18824,0,Haid am Bühl,SYSTEM
661,12.630394,49.182836,0,"Schorndorf, Radling, Fichtenw.",SYSTEM
662,12.6269,49.186603,0,"Schorndorf, Radling, Pfahlstr.",SYSTEM
663,12.600475,49.130053,0,"Schorndorf, Berghof",SYSTEM
664,12.600475,49.130053,0,"Schorndorf, Berghof",SYSTEM
665,12.604242,49.138025,0,"Schorndorf, Neuhaus",SYSTEM
666,12.604408,49.138044,0,"Schorndorf, Neuhaus",SYSTEM
669,12.616033,49.154008,0,"Schorndorf, Thierling",SYSTEM
670,12.606769,49.164319,0,"Schorndorf, Knöbling",SYSTEM
671,12.606644,49.165344,0,"Schorndorf, Knöbling",SYSTEM
672,12.627206,49.179022,0,"Schorndorf, Radling",SYSTEM
673,12.627053,49.178703,0,"Schorndorf, Radling",SYSTEM
674,12.621753,49.191597,0,"Schorndorf, Pfahlhäuser",SYSTEM
675,12.617065,49.187288,0,Reismühle,SYSTEM
676,12.609577,49.18877,0,Penting Feuerwehr Geräte Haus,SYSTEM
677,12.611677,49.191882,0,Penting Abzweigung Pfahlkreuz,SYSTEM
678,12.611613,49.191848,0,Penting Abzweigung Pfahlkreuz,SYSTEM
680,12.589137,49.201068,0,Wulting,SYSTEM
681,12.574948,49.19421,0,"Obertraubenbach, Siedlung",SYSTEM
682,12.588417,49.185373,0,haid am Bühl Abzweigung,SYSTEM
683,12.580375,49.184555,0,Nanzing,SYSTEM
684,12.58105,49.182383,0,Nanzing,SYSTEM
686,12.586293,49.1706,0,Schorndorfsried,SYSTEM
687,12.593232,49.161582,0,Florianweg,SYSTEM
689,12.595737,49.165963,0,Lilienstrasse,SYSTEM
690,12.596167,49.163172,0,orleitenweg,SYSTEM
691,12.607478,49.164282,0,"Knöbling, am anger",SYSTEM
692,12.577228,49.161757,0,Schorndorfsgrub,SYSTEM
693,12.614953,49.153048,0,schlossstrasse,SYSTEM
694,12.610868,49.149157,0,Abzw. Anwesen Raith,SYSTEM
695,12.56497,49.162533,0,Litzling,SYSTEM
696,12.599045,49.140557,0,Reishof,SYSTEM
697,12.591667,49.138303,0,Oberaign,SYSTEM
698,12.590295,49.143685,0,unteraigen,SYSTEM
699,12.590178,49.143678,0,unteraigen,SYSTEM
701,12.56995,49.146462,0,Baierberg,SYSTEM
702,12.570053,49.146582,0,Baierberg,SYSTEM
703,12.591637,49.15688,0,Kindergarten,SYSTEM
704,12.583878,49.174897,0,Biendlseigen,SYSTEM
705,12.599768,49.197372,0,Kötzting,SYSTEM
706,12.610386,49.189083,0,"Schorndorf, Penting, Ort",SYSTEM
707,12.610061,49.188675,0,"Schorndorf, Penting, Ort",SYSTEM
710,12.578667,49.20331,0,Erlmühle,SYSTEM
711,12.591842,49.15917,0,Kirche,SYSTEM
712,12.591423,49.15873,0,Kirche,SYSTEM
713,12.612978,49.166687,0,"Knöbling, Kreuzfeldstrasse",SYSTEM
715,12.624842,49.176002,0,"Radling, Am Mühlbach",SYSTEM
716,12.628863,49.181517,0,Radling Ortsmitte,SYSTEM
718,12.530922,49.265412,0,Betriebsh. Multerer,SYSTEM
719,12.538408,49.251887,0,Freundelsdorf,SYSTEM
720,12.539415,49.251997,0,Freundelsdorf,SYSTEM
721,12.532913,49.280638,0,Abzw. Hilpersried,SYSTEM
722,12.54191,49.29272,0,Diebersried,SYSTEM
723,12.5432,49.291785,0,Diebersried,SYSTEM
724,12.549308,49.25088,0,Kollenzendorf,SYSTEM
725,12.55813,49.250215,0,Plattenhöh,SYSTEM
726,12.55797,49.250363,0,Plattenhöh,SYSTEM
727,12.48941,49.279958,0,Thanried,SYSTEM
728,12.541753,49.292635,0,Diebersried Abzw.,SYSTEM
729,12.52813,49.271758,0,Schule,SYSTEM
730,12.530998,49.267012,0,Marktplatz,SYSTEM
731,12.530998,49.267012,0,Marktplatz,SYSTEM
732,12.545893,49.297043,0,Löwenbrunn,SYSTEM
733,12.545755,49.296998,0,Löwenbrunn,SYSTEM
734,12.535958,49.257337,0,Freundelsdorf  8,SYSTEM
735,12.560997,49.413915,0,Irlach,SYSTEM
736,12.560405,49.414027,0,Irlach,SYSTEM
737,12.581432,49.454475,0,Hannesried,SYSTEM
738,12.595705,49.435425,0,Hammertiefenbach,SYSTEM
739,12.595815,49.435588,0,Hammertiefenbach,SYSTEM
740,12.577948,49.463447,0,Kagern,SYSTEM
741,12.577547,49.463387,0,Kagern,SYSTEM
742,12.596812,49.462248,0,Schönau,SYSTEM
743,12.571613,49.39773,0,Katzelsried,SYSTEM
744,12.613036,49.119847,0,"Traitsching, Obergoßzell",SYSTEM
745,12.613397,49.119789,0,"Traitsching, Obergoßzell",SYSTEM
746,12.625344,49.109761,0,"Traitsching, Sattelbogen",SYSTEM
747,12.626839,49.109181,0,"Traitsching, Sattelbogen",SYSTEM
748,12.614017,49.1104,0,"Traitsching, Abzw. Atzenzell",SYSTEM
749,12.61475,49.110678,0,"Traitsching, Abzw. Atzenzell",SYSTEM
750,12.6061,49.106561,0,"Traitsching, Atzenzell, Ortsm.",SYSTEM
751,12.606133,49.106433,0,"Traitsching, Atzenzell, Ortsm.",SYSTEM
752,12.594275,49.113992,0,"Traitsching, Höhhof",SYSTEM
753,12.594333,49.113875,0,"Traitsching, Höhhof",SYSTEM
754,12.608706,49.118464,0,"Traitsching, Untergoßzell",SYSTEM
755,12.608892,49.118642,0,"Traitsching, Untergoßzell",SYSTEM
756,12.637803,49.170108,0,"Loifling, Churpfalzpark",SYSTEM
757,12.640047,49.1599,0,"Traitsching, Thal",SYSTEM
758,12.665058,49.154917,0,"Traitsching, Siedling",SYSTEM
759,12.640586,49.119094,0,"Traitsching, Habersdorf Abzw.",SYSTEM
760,12.637781,49.133225,0,"Traitsching, Dinzling",SYSTEM
761,12.605669,49.121119,0,"Traitsching, Berghof Wieden",SYSTEM
762,12.605781,49.120969,0,"Traitsching, Berghof Wieden",SYSTEM
763,12.624253,49.421763,0,Edlmühl,SYSTEM
764,12.62461,49.42163,0,Edlmühl,SYSTEM
765,12.625533,49.393983,0,Biberbach,SYSTEM
766,12.615175,49.406815,0,Abzweigung Witzelsmühle,SYSTEM
767,12.651693,49.257328,0,"Rhanwalting, Siedlung",SYSTEM
768,12.652228,49.257502,0,"Rhanwalting, Siedlung",SYSTEM
769,12.648113,49.255107,0,"Rhanwalting, Weiher",SYSTEM
770,12.647875,49.255127,0,"Rhanwalting, Weiher",SYSTEM
771,12.665213,49.26089,0,Kirche,SYSTEM
772,12.665338,49.26075,0,Kirche,SYSTEM
773,12.678745,49.291305,0,Balbersdorf,SYSTEM
774,12.680037,49.291455,0,Balbersdorf,SYSTEM
775,12.680528,49.300758,0,Klinglmühle,SYSTEM
776,12.680252,49.300152,0,Klinglmühle,SYSTEM
777,12.67494,49.280277,0,Saisting,SYSTEM
778,12.675203,49.280508,0,Saisting,SYSTEM
779,12.669267,49.271603,0,Weiher,SYSTEM
780,12.669642,49.271858,0,Weiher,SYSTEM
781,12.667767,49.266753,0,Maiberg,SYSTEM
782,12.667675,49.26638,0,Maiberg,SYSTEM
783,12.68153,49.291493,0,"Balbersdorf, Bhf",SYSTEM
784,12.680798,49.291687,0,"Balbersdorf, Bhf",SYSTEM
785,12.367145,49.140315,0,Hirschenbühl,SYSTEM
786,12.367297,49.140397,0,Hirschenbühl,SYSTEM
787,12.346873,49.139242,0,"Abzweigung Wald, Tap. Schweiger",SYSTEM
788,12.34636,49.139433,0,"Abzweigung Wald, Tap. Schweiger",SYSTEM
789,12.332025,49.141822,0,Rossbach Gh. Eichinger,SYSTEM
790,12.331995,49.141908,0,Rossbach Gh. Eichinger,SYSTEM
791,12.364802,49.106778,0,Süssenbach,SYSTEM
792,12.354758,49.095105,0,Siegenstein,SYSTEM
793,12.354718,49.095165,0,Siegenstein,SYSTEM
794,12.345017,49.119203,0,Maiertshof,SYSTEM
795,12.333573,49.128358,0,Luckstein,SYSTEM
796,12.315967,49.153093,0,Gumping,SYSTEM
800,12.354937,49.123358,0,Woppmannsdorf,SYSTEM
801,12.348388,49.149308,0,Schule,SYSTEM
804,12.35724,49.101448,0,Wiesmühle,SYSTEM
806,12.332728,49.142572,0,Rossbach ehemaliger Bahnhof,SYSTEM
807,12.33314,49.142713,0,Rossbach ehemaliger Bahnhof,SYSTEM
808,12.342545,49.146662,0,Abzweigung Nahenfürst,SYSTEM
809,12.342522,49.146775,0,Abzweigung Nahenfürst,SYSTEM
810,12.348675,49.150187,0,Kirche,SYSTEM
811,12.359285,49.14675,0,Ost,SYSTEM
812,12.35917,49.146668,0,Ost,SYSTEM
813,12.356822,49.097782,0,Abzweigung Frauenhofen,SYSTEM
814,12.370123,49.129962,0,Dangelsdorf,SYSTEM
816,12.326002,49.11757,0,Mainsbauern,SYSTEM
818,12.414018,49.197798,0,Strasshof,SYSTEM
819,12.413848,49.19782,0,strasshof,SYSTEM
820,12.380283,49.184923,0,Bushäuschen,SYSTEM
821,12.412733,49.19501,0,Abzweigung Eichelberg,SYSTEM
822,12.406765,49.184253,0,Kirchenrohrbach Feuerwehr Haus,SYSTEM
823,12.367092,49.186127,0,Abzweigung Dieberg,SYSTEM
824,12.428712,49.205063,0,Nassen,SYSTEM
825,12.402137,49.189155,0,Abzweigung Kirchenrohrbach,SYSTEM
826,12.410908,49.192785,0,Abzweigung Brunsthof,SYSTEM
827,12.360598,49.19478,0,Dieberg Feuerwehr Haus,SYSTEM
828,12.64918,49.379865,0,Ast,SYSTEM
829,12.635462,49.37105,0,Kritzenast,SYSTEM
830,12.635407,49.370923,0,Kritzenast,SYSTEM
831,12.645368,49.364527,0,Albernhof,SYSTEM
832,12.669028,49.37294,0,Hochabrunn,SYSTEM
833,12.669122,49.366035,0,Englmannsbrunn,SYSTEM
834,12.679742,49.377583,0,Neue Ziegelhütte,SYSTEM
835,12.696113,49.377995,0,Bahnhof,SYSTEM
836,12.706335,49.380477,0,Grundschule,SYSTEM
837,12.703122,49.385642,0,Schulzentrum,SYSTEM
838,12.647107,49.337153,0,Haschaberg,SYSTEM
839,12.70141,49.342775,0,Machtesberg,SYSTEM
840,12.659853,49.334792,0,Sinzendorf,SYSTEM
841,12.674048,49.338092,0,Beckenhöhle,SYSTEM
842,12.67395,49.338038,0,Beckenhöhle,SYSTEM
843,12.681477,49.327922,0,Geigant Schule,SYSTEM
844,12.696288,49.30298,0,Häuslarn,SYSTEM
845,12.684473,49.312675,0,Katzbach,SYSTEM
846,12.684245,49.3127,0,Katzbach,SYSTEM
847,12.683638,49.32012,0,"Geigant, Abzweigung Rossh.",SYSTEM
848,12.667023,49.349873,0,Zillendorf,SYSTEM
849,12.706298,49.377788,0,Marktplatz,SYSTEM
850,12.699603,49.377655,0,Abzweigung Bahnhof,SYSTEM
851,12.682587,49.419382,0,Untergrafenried,SYSTEM
852,12.641672,49.41586,0,Abzweigung Eglsee,SYSTEM
853,12.641893,49.415912,0,Abzweigung Eglsee,SYSTEM
854,12.656335,49.409312,0,Spielberg,SYSTEM
855,12.656472,49.409343,0,Spielberg,SYSTEM
856,12.673275,49.398168,0,Kümmersmühle,SYSTEM
857,12.67274,49.39846,0,Kümmersmühle,SYSTEM
858,12.68907,49.384153,0,Hocha,SYSTEM
859,12.688995,49.384305,0,Hocha,SYSTEM
860,12.673473,49.380897,0,Babelsäge,SYSTEM
861,12.682318,49.326595,0,Geigant Kirche,SYSTEM
862,12.711172,49.346385,0,Lengau,SYSTEM
863,12.657723,49.353718,0,Rannersdorf,SYSTEM
