id,longitude,latitude,service_time,station_name,station_type
864,12.704918,49.373493,0,Lerchenfeld,SYSTEM
865,12.703752,49.372612,0,Lerchenfeld,SYSTEM
866,12.683372,49.357808,0,Grub Bahnhof,SYSTEM
867,12.683067,49.357857,0,Grub Bahnhof,SYSTEM
868,12.71069,49.41387,0,Höll Hauptstrasse,SYSTEM
869,12.704598,49.419737,0,"Höll,  Brücke",SYSTEM
870,12.709845,49.41139,0,"Höll, Hauptstraße",SYSTEM
873,12.714312,49.388483,0,Perlhütte,SYSTEM
874,12.67358,49.345472,0,Zillendorf Bahnhof,SYSTEM
875,12.673757,49.345437,0,Zillendorf Bahnhof,SYSTEM
877,12.738897,49.286335,0,Döbersing,SYSTEM
878,12.738658,49.286327,0,Döbersing,SYSTEM
879,12.748818,49.27216,0,Dalking,SYSTEM
880,12.760832,49.276032,0,Zelz,SYSTEM
881,12.764707,49.262788,0,Rathaus,SYSTEM
882,12.723188,49.266348,0,Pinzing,SYSTEM
883,12.772677,49.250563,0,Neumühlen,SYSTEM
884,12.781547,49.24067,0,Walting,SYSTEM
885,12.781667,49.240677,0,Walting,SYSTEM
886,12.768555,49.246442,0,Maiering,SYSTEM
887,12.768637,49.246467,0,Maiering,SYSTEM
888,12.758382,49.26228,0,Dalkinger Str.,SYSTEM
889,12.677803,49.250408,0,Prienzing Siedlung,SYSTEM
890,12.67783,49.250472,0,Prienzing Siedlung,SYSTEM
891,12.67998,49.253748,0,Prienzing Ortsmitte,SYSTEM
892,12.685918,49.254682,0,Prienzing Tradl,SYSTEM
894,12.68465,49.248627,0,Geigen Gh Waldfrieden,SYSTEM
895,12.68479,49.248822,0,Geigen Gh Waldfrieden,SYSTEM
897,12.6795,49.23658,0,Ziefling Ortsmitte,SYSTEM
898,12.67035,49.245405,0,Rathausplatz,SYSTEM
899,12.670162,49.24555,0,Rathausplatz,SYSTEM
900,12.670072,49.253542,0,Lohweiher,SYSTEM
901,12.6703,49.253663,0,Lohweiher,SYSTEM
902,12.669257,49.248827,0,Siedlung,SYSTEM
903,12.669458,49.248648,0,Siedlung,SYSTEM
904,12.673815,49.239743,0,Brennet,SYSTEM
905,12.67365,49.239707,0,Brennet,SYSTEM
908,12.723917,49.152783,0,Abzweigung Sportplatz,SYSTEM
909,12.446837,49.148515,0,Geresdorf,SYSTEM
910,12.446943,49.148638,0,Geresdorf,SYSTEM
911,12.428153,49.146467,0,Kiesried,SYSTEM
912,12.409495,49.14312,0,Ortsmitte,SYSTEM
913,12.409517,49.142998,0,Ortsmitte,SYSTEM
914,12.393325,49.146207,0,Hatzelsdorfer Weg Abzweigung,SYSTEM
915,12.41871,49.127358,0,Haag,SYSTEM
916,12.41924,49.122815,0,Martinsneukirchen,SYSTEM
917,12.419178,49.122803,0,Martinsneukirchen,SYSTEM
918,12.403847,49.105862,0,Schillertswiesen,SYSTEM
919,12.401175,49.106365,0,Schillertswiesen,SYSTEM
920,12.435583,49.156112,0,Willetstetten,SYSTEM
921,12.363083,49.141152,0,Abzweigung Hirschenbühl,SYSTEM
922,12.377988,49.140618,0,Hetzenbach Gh zur Linde,SYSTEM
923,12.378053,49.140723,0,Hetzenbach Gh zur Linde,SYSTEM
924,12.427103,49.1637,0,Beucherling,SYSTEM
925,12.401988,49.115778,0,Fuchshölzl,SYSTEM
927,12.449028,49.147087,0,Krüglhof,SYSTEM
929,12.413057,49.143233,0,Schule,SYSTEM
930,12.445123,49.155497,0,Waffenhof,SYSTEM
931,12.398857,49.106773,0,Schillertswiesen FFW,SYSTEM
932,12.398338,49.109777,0,Schillertswiesen am Eck,SYSTEM
933,12.413332,49.116312,0,Abzweigung Fuchshölzl,SYSTEM
937,12.429527,49.265992,0,"Fronau, Seigen",SYSTEM
938,12.425067,49.262833,0,"Fronau, Abzw. Fronauermühle",SYSTEM
940,12.418522,49.237562,0,"Roding, Neubäu, Uferweg",SYSTEM
941,12.503535,49.207787,0,"Mitterkreith, Heide",SYSTEM
942,12.49499,49.206348,0,"Roding, Mitterkreith, Ortsmitte",SYSTEM
943,12.483412,49.162708,0,"Roding, Zimmerring Ortsmitte",SYSTEM
944,12.51803,49.193398,0,"Roding, Ärztehaus",SYSTEM
945,12.518252,49.193357,0,"Roding, Ärztehaus",SYSTEM
946,12.41707,49.235722,0,"Roding, Neubäu, Kirche",SYSTEM
947,12.417368,49.235675,0,"Roding, Neubäu, Kirche",SYSTEM
948,12.435117,49.267647,0,"Fronau, Ortsmitte",SYSTEM
949,12.435822,49.267465,0,"Fronau, Ortsmitte",SYSTEM
950,12.44181,49.26463,0,"Fronau, Ost",SYSTEM
952,12.506018,49.201687,0,Mitterdorf Schule,SYSTEM
953,12.440488,49.096098,0,Schergendorf,SYSTEM
954,12.440535,49.096153,0,schergendorf,SYSTEM
955,12.452292,49.095925,0,Winkling,SYSTEM
956,12.45285,49.095957,0,Winkling,SYSTEM
957,12.729153,49.112445,0,"Grub bei Altrandsberg, Trafo",SYSTEM
958,12.729085,49.112478,0,"Grub bei Altrandsberg, Trafo",SYSTEM
959,12.755553,49.12239,0,"Miltach, Altrandsb., Abzw. Bhf",SYSTEM
960,12.7558,49.122628,0,"Miltach, Altrandsb., Abzw. Bhf",SYSTEM
961,12.761135,49.14059,0,"Miltach, Untervierau",SYSTEM
962,12.760393,49.141128,0,"Miltach, Untervierau",SYSTEM
963,12.75569,49.143329,0,"Miltach,Unterv., Schmucker",SYSTEM
964,12.755765,49.143327,0,"Miltach,Unterv., Schmucker",SYSTEM
965,12.763373,49.152443,0,"Miltach, Oberndorf",SYSTEM
966,12.763305,49.152342,0,"Miltach, Oberndorf",SYSTEM
967,12.768162,49.163727,0,"Miltach, Bahnhof",SYSTEM
968,12.647839,49.111003,0,"Traitsching, Reisach P. Jägerh",SYSTEM
969,12.648069,49.111786,0,"Traitsching, Reisach P. Jägerh",SYSTEM
970,12.650222,49.118703,0,"Traitsching, Unterbühl",SYSTEM
971,12.650008,49.118936,0,"Traitsching, Unterbühl",SYSTEM
972,12.650567,49.123436,0,"Traitsching, Kohhof Abzw",SYSTEM
973,12.650344,49.123983,0,"Traitsching, Kohhof Abzw",SYSTEM
974,12.661033,49.117967,0,"Traitsching, Hagendorf",SYSTEM
975,12.667431,49.113517,0,"Traitsching, Obermühle",SYSTEM
976,12.674317,49.110006,0,"Traitsching, Tragenschwand",SYSTEM
977,12.682408,49.106858,0,"Traitsching, Traumarch",SYSTEM
978,12.691211,49.108847,0,"Traitsching, Hinterberg",SYSTEM
979,12.696494,49.114836,0,"Traitsching, Birnbrunn Abzw",SYSTEM
980,12.696867,49.11345,0,"Traitsching, Birnbrunn Abzw",SYSTEM
981,12.694403,49.119069,0,"Traitsching, Oed",SYSTEM
982,12.693825,49.118539,0,"Traitsching, Oed",SYSTEM
983,12.688394,49.124378,0,"Traitsching, Löwengrub",SYSTEM
984,12.688083,49.124325,0,"Traitsching, Löwengrub",SYSTEM
985,12.682953,49.126092,0,"Traitsching, Sitzenberg",SYSTEM
986,12.682144,49.125842,0,"Traitsching, Sitzenberg",SYSTEM
987,12.673511,49.126572,0,"Traitsching, Hermannsgrub",SYSTEM
988,12.674269,49.126375,0,"Traitsching, Hermannsgrub",SYSTEM
989,12.66635,49.127728,0,"Traitsching, Sattelpeilnstein",SYSTEM
990,12.666008,49.127969,0,"Traitsching, Sattelpeilnstein",SYSTEM
991,12.659892,49.129683,0,"Traitsching, Hühnerberg",SYSTEM
992,12.65855,49.129856,0,"Traitsching, Hühnerberg",SYSTEM
993,12.657419,49.133722,0,"Traitsching, Hinterhaidhof",SYSTEM
994,12.655575,49.134283,0,"Traitsching, Hinterhaidhof",SYSTEM
995,12.652986,49.127981,0,"Traitsching, Trebersdorf",SYSTEM
996,12.653044,49.127908,0,"Traitsching, Trebersdorf",SYSTEM
997,12.650969,49.139247,0,"Traitsching,Sattelpeil.  Abzw",SYSTEM
998,12.650739,49.139042,0,"Traitsching,Sattelpeil.  Abzw",SYSTEM
999,12.645558,49.152622,0,"Traitsching, Ortsmitte",SYSTEM
1000,12.645031,49.151347,0,"Traitsching, Ortsmitte",SYSTEM
1001,12.646675,49.161697,0,"Traitsching, Thal Abzw",SYSTEM
1002,12.646156,49.161311,0,"Traitsching, Thal Abzw",SYSTEM
1003,12.646089,49.167889,0,"Traitsching, Wilting",SYSTEM
1004,12.646008,49.167806,0,"Traitsching, Wilting",SYSTEM
1005,12.649706,49.174803,0,"Traitsching,Wilting,Pfahlhöhe",SYSTEM
1006,12.649961,49.1751,0,"Traitsching,Wilting,Pfahlhöhe",SYSTEM
1007,12.654603,49.189313,0,"Cham, Höfen",SYSTEM
1008,12.654107,49.189125,0,"Cham, Höfen",SYSTEM
1009,12.703367,49.377057,0,TV Turnhalle,SYSTEM
1010,12.666573,49.401095,0,Untergrafenried Abzweigung,SYSTEM
1011,12.666967,49.400837,0,untergrafenried Abzweigung,SYSTEM
1012,12.615808,49.423203,0,Kirche,SYSTEM
1013,12.615643,49.423025,0,Kirche,SYSTEM
1014,12.584595,49.437398,0,Ortsmitte,SYSTEM
1015,12.584332,49.43738,0,Ortsmitte,SYSTEM
1016,12.567505,49.414808,0,Plösshöfe Abzweigung,SYSTEM
1017,12.567235,49.414688,0,Plösshöfe Abzweigung,SYSTEM
1018,12.579635,49.42857,0,Fahrenweiher,SYSTEM
1019,12.579762,49.42855,0,Fahrenweiher,SYSTEM
1020,12.599932,49.386365,0,Wullnhof,SYSTEM
1021,12.585668,49.450905,0,Hannesried Abzweigung,SYSTEM
1022,12.606042,49.350785,0,Kleinschönthal,SYSTEM
1023,12.605853,49.350903,0,Kleinschönthal,SYSTEM
1024,12.634498,49.321802,0,Birkmühle,SYSTEM
1025,12.634427,49.321805,0,Birkmühle,SYSTEM
1026,12.611123,49.312335,0,Löwendorf,SYSTEM
1027,12.606522,49.30626,0,Beutelsbach bei Löwendorf,SYSTEM
1028,12.593115,49.294452,0,Schiltlmühle,SYSTEM
1029,12.603482,49.286178,0,Rackelsdorf,SYSTEM
1030,12.60656,49.27605,0,Kager Abzw,SYSTEM
1031,12.610965,49.265957,0,"Pemfling, Kirche",SYSTEM
1032,12.631023,49.268718,0,Kreuth,SYSTEM
1033,12.630792,49.268463,0,Kreuth,SYSTEM
1034,12.63396,49.262035,0,"Elsing, Anw. Eiber",SYSTEM
1035,12.634252,49.261573,0,"Elsing, Anw. Eiber",SYSTEM
1036,12.639645,49.256918,0,Elsing,SYSTEM
1037,12.639392,49.25667,0,Elsing,SYSTEM
1039,12.63901,49.247787,0,Großbergerdorf Abzw.,SYSTEM
1040,12.638878,49.247697,0,Großbergerdorf Abzw.,SYSTEM
1041,12.705877,49.373318,0,Krankenhaus,SYSTEM
1042,12.712807,49.348637,0,Herzogau Abzweigung,SYSTEM
1043,12.717332,49.35436,0,Herzogau Polizeischule,SYSTEM
1044,12.735918,49.329892,0,Abzweig Kesselhaus,SYSTEM
1045,12.735822,49.329827,0,Abzweig Kesselhaus,SYSTEM
1046,12.743422,49.323063,0,Kesselhütte,SYSTEM
1047,12.7433,49.32352,0,Kesselhütte,SYSTEM
1048,12.74172,49.316735,0,Kirche,SYSTEM
1049,12.74164,49.316562,0,Kirche,SYSTEM
1050,12.738422,49.313603,0,Chamer Straße,SYSTEM
1051,12.762645,49.300353,0,Rußmühle,SYSTEM
1052,12.762595,49.300255,0,Rußmühle,SYSTEM
1053,12.782587,49.29547,0,Kühbach,SYSTEM
1054,12.783112,49.295207,0,Kühberg,SYSTEM
1055,12.832178,49.304955,0,Grabitz,SYSTEM
1056,12.831602,49.30477,0,Grabitz,SYSTEM
1057,12.83878,49.306382,0,Gasthof Lacke,SYSTEM
1058,12.842517,49.308413,0,Waldschmidtstraße,SYSTEM
1059,12.754792,49.306493,0,Tradl,SYSTEM
1060,12.67773,49.242713,0,Bierl,SYSTEM
1061,12.691123,49.251028,0,Hintergeigen,SYSTEM
1062,12.673842,49.275832,0,Klessing Abzw.,SYSTEM
1063,12.67401,49.275835,0,"Klessing, Abzw.",SYSTEM
1064,12.680008,49.278212,0,Klessing,SYSTEM
1065,12.680773,49.276918,0,Klessing,SYSTEM
1066,12.692497,49.273212,0,Kolmberg,SYSTEM
1067,12.700437,49.28449,0,Habersdorf,SYSTEM
1068,12.700443,49.284628,0,Habersdorf,SYSTEM
1069,12.68664,49.273712,0,"Kolmberg, Schneiderbierlweg",SYSTEM
1070,12.677357,49.33316,0,Sinzendorf Abzweigung,SYSTEM
1071,12.67722,49.332555,0,Sinzendorf Abzweigung,SYSTEM
1072,12.697498,49.361963,0,Abzweigung Moosdorf,SYSTEM
1073,12.697548,49.362003,0,Abzweigung Moosdorf,SYSTEM
1074,12.701463,49.364212,0,Prosdorf,SYSTEM
1075,12.701483,49.364413,0,Prosdorf,SYSTEM
1076,12.650377,49.384417,0,Hirschhöf,SYSTEM
1077,12.668432,49.392153,0,Schäferei,SYSTEM
1078,12.673702,49.23025,0,"Cham, Nordgau-Kaserne",SYSTEM
1080,12.671457,49.192235,0,"Cham, Tasching",SYSTEM
1081,12.671175,49.19352,0,"Cham, Tasching",SYSTEM
1082,12.679587,49.17614,0,Vilzing,SYSTEM
1083,12.678348,49.176742,0,Vilzing,SYSTEM
1084,12.680963,49.167898,0,Hanzing Abzweigung,SYSTEM
1085,12.697223,49.168887,0,Schachendorf,SYSTEM
1086,12.69717,49.168798,0,Schachendorf,SYSTEM
1087,12.705438,49.16774,0,Schönferchen Abzweigung,SYSTEM
1088,12.705387,49.167617,0,Schönferchen Abzweigung,SYSTEM
1089,12.719648,49.163328,0,Unterstocka Abzweigung,SYSTEM
1090,12.719632,49.163223,0,Unterstocka Abzweigung,SYSTEM
1091,12.725033,49.155347,0,Rathaus,SYSTEM
1092,12.719208,49.142498,0,Bierwinkl Abzweigung,SYSTEM
1093,12.719125,49.142552,0,Bierwinkl Abzweigung,SYSTEM
1094,12.716102,49.137033,0,Harrling,SYSTEM
1095,12.716528,49.137338,0,Harrling,SYSTEM
1096,12.725387,49.133783,0,"Harrling, Stegbach",SYSTEM
1097,12.725398,49.13376,0,"Harrling, Stegbach",SYSTEM
1098,12.73751,49.132062,0,Wolfersdorf,SYSTEM
1099,12.738127,49.132242,0,Wolfersdorf,SYSTEM
1100,12.733538,49.122502,0,Kothrettenbach,SYSTEM
1101,12.733643,49.122352,0,Kothrettenbach,SYSTEM
1102,12.7428,49.117735,0,"Miltach, Altrandsb. Abzw. Grub",SYSTEM
1103,12.742607,49.117827,0,"Miltach, Altrandsb. Abzw. Grub",SYSTEM
1104,12.764347,49.12605,0,"Miltach, Ara-Quarzit",SYSTEM
1105,12.764313,49.126275,0,"Miltach, Ara-Quarzit",SYSTEM
1106,12.774292,49.159363,0,"Miltach, Siedlung",SYSTEM
1107,12.774267,49.159537,0,"Miltach, Siedlung",SYSTEM
1108,12.80859,49.16366,0,Bahnübergang,SYSTEM
1109,12.806533,49.166208,0,Ortsmitte,SYSTEM
1110,12.668525,49.223912,0,"Cham, Busbahnhof Gymnasien",SYSTEM
1111,12.837205,49.172563,0,Steinbach,SYSTEM
1112,12.837102,49.1719,0,Steinbach,SYSTEM
1113,12.649953,49.224105,0,"Cham, Handwerkskammer",SYSTEM
1115,12.590328,49.156143,0,Schule,SYSTEM
1116,12.585257,49.130652,0,Ponholz,SYSTEM
1117,12.519217,49.067335,0,Erpfenzell,SYSTEM
1118,12.594867,49.161575,0,"Schorndorf, Siedlung",SYSTEM
1119,12.594714,49.161872,0,"Schorndorf, Siedlung",SYSTEM
1121,12.617625,49.171339,0,"Schorndorf,Sandberg, Abzw",SYSTEM
1122,12.618272,49.171919,0,"Schorndorf,Sandberg, Abzw",SYSTEM
1125,12.559095,49.138727,0,Zigeunert.,SYSTEM
1126,12.527348,49.11734,0,Schwaighof,SYSTEM
1127,12.527582,49.117647,0,schwaighof,SYSTEM
1128,12.512827,49.109697,0,Hofstetten Abzweigung,SYSTEM
1129,12.512855,49.109695,0,Hofstetten Abzweigung,SYSTEM
1130,12.490353,49.100647,0,Birnerstrasse,SYSTEM
1131,12.490188,49.100757,0,Birnerstrasse,SYSTEM
1132,12.490485,49.096178,0,Gärtnerei Bayerl,SYSTEM
1133,12.499467,49.090025,0,Woppmannszell,SYSTEM
1134,12.499432,49.089935,0,Woppmannszell,SYSTEM
1135,12.456788,49.06926,0,Ortsmitte,SYSTEM
1136,12.457152,49.069112,0,Ortsmitte,SYSTEM
1137,12.467242,49.061367,0,Langau,SYSTEM
1138,12.467745,49.06113,0,Langau,SYSTEM
1139,12.46118,49.055168,0,Haag,SYSTEM
1140,12.461238,49.055133,0,Haag,SYSTEM
1141,12.46343,49.050813,0,Eitenzell,SYSTEM
1142,12.450735,49.048358,0,Brieberg Abzweigung,SYSTEM
1143,12.450607,49.0483,0,Brieberg Abzweigung,SYSTEM
1144,12.438007,49.05675,0,See Abzweigung,SYSTEM
1145,12.437935,49.056743,0,See Abzweigung,SYSTEM
1146,12.427892,49.050223,0,Aumbach abzweigung,SYSTEM
1147,12.427708,49.050243,0,Aumbach abzweigung,SYSTEM
1148,12.42273,49.048283,0,Aumbrunn,SYSTEM
1149,12.42154,49.048427,0,Aumbrunn,SYSTEM
1150,12.547632,49.124167,0,Steinbühl,SYSTEM
1151,12.54774,49.124163,0,Steinbühl,SYSTEM
1152,12.487858,49.092978,0,Arracher Höhe,SYSTEM
1153,12.488018,49.093162,0,arracher Höhe,SYSTEM
1154,12.713307,49.221228,0,Satzdorf,SYSTEM
1155,12.486135,49.099068,0,Rathaus,SYSTEM
1156,12.668627,49.21502,0,"Cham, Stadellohe",SYSTEM
1157,12.66862,49.213438,0,"Cham, Stadellohe",SYSTEM
1158,12.688708,49.211202,0,Chammünster West,SYSTEM
1159,12.68982,49.210648,0,Chammünster West,SYSTEM
1160,12.674135,49.237355,0,Brennet Lankes,SYSTEM
1161,12.716967,49.210727,0,Schlondorf B85,SYSTEM
1162,12.716882,49.210692,0,Schlondorf B85,SYSTEM
1165,12.668683,49.208275,0,"Cham, Janahof, Tagesklinik",SYSTEM
1166,12.695022,49.201533,0,Hof Feuerwehr Haus,SYSTEM
1167,12.73095,49.244198,0,Kothmaissling Bäckerei,SYSTEM
1168,12.731535,49.24442,0,Kothmaissling Bäckerei,SYSTEM
1169,12.735777,49.233082,0,"Perwolfing, Siedlung",SYSTEM
1170,12.735903,49.233045,0,"Perwolfing, Siedlung",SYSTEM
1171,12.739068,49.227472,0,Perwolfing,SYSTEM
1172,12.738755,49.226963,0,Perwolfing,SYSTEM
1173,12.745877,49.225108,0,Fludern,SYSTEM
1174,12.746057,49.22513,0,Fludern,SYSTEM
1175,12.744908,49.20026,0,Tankstelle,SYSTEM
1176,12.744743,49.200662,0,Tankstelle,SYSTEM
1177,12.745648,49.198758,0,Gh. Baumgartner,SYSTEM
1178,12.745587,49.198887,0,Gh. Baumgartner,SYSTEM
1179,12.747345,49.196915,0,Gh. Wieser,SYSTEM
1180,12.74716,49.197077,0,Gh. Wieser,SYSTEM
1181,12.754077,49.201997,0,Rossbachmühle,SYSTEM
1182,12.75456,49.202197,0,Rossbachmühle,SYSTEM
1183,12.735267,49.217878,0,Langwitz,SYSTEM
1184,12.736127,49.217122,0,Langwitz,SYSTEM
1185,12.74306,49.220183,0,Niederrunding,SYSTEM
1186,12.743292,49.220202,0,Niederrunding,SYSTEM
1187,12.749407,49.217218,0,"Niederrunding, Am Schietanger",SYSTEM
1188,12.756687,49.216363,0,Siedlung,SYSTEM
1189,12.756317,49.21648,0,Siedlung,SYSTEM
1190,12.760012,49.215557,0,Schule,SYSTEM
1191,12.763703,49.214372,0,Dorfplatz,SYSTEM
1192,12.763812,49.21436,0,Dorfplatz,SYSTEM
1193,12.759475,49.22306,0,Garten,SYSTEM
1194,12.759385,49.22322,0,Garten,SYSTEM
1195,12.768345,49.212778,0,Lufling Abzweigung,SYSTEM
1196,12.768267,49.212698,0,Lufling Abzweigung,SYSTEM
1197,12.782462,49.199745,0,Bärndorf Abzweigung,SYSTEM
1198,12.782808,49.199495,0,Bärndorf Abzweigung,SYSTEM
1199,12.799292,49.197327,0,Lederdorn Ortsmitte,SYSTEM
1200,12.798407,49.197302,0,Lederdorn Ortsmitte,SYSTEM
1201,12.805995,49.194552,0,Lederdorn Hs 44,SYSTEM
1202,12.805943,49.194333,0,Lederdorn Hs 44,SYSTEM
1203,12.817795,49.188408,0,Reckendorf,SYSTEM
1204,12.817685,49.188653,0,Reckendorf,SYSTEM
1205,12.826752,49.18382,0,Gradis Abzweigung,SYSTEM
1206,12.827023,49.183918,0,Gradis Abzweigung,SYSTEM
1207,12.756153,49.228922,0,Vierau Abzweigung,SYSTEM
1208,12.772122,49.20602,0,Maiberg,SYSTEM
1209,12.772435,49.225563,0,Tappmühle,SYSTEM
1210,12.772565,49.225593,0,Tappmühle,SYSTEM
1211,12.7734,49.218197,0,Einöd,SYSTEM
1212,12.535005,49.134117,0,Schrötting,SYSTEM
1213,12.526115,49.14103,0,Thiermietnach,SYSTEM
1214,12.514825,49.141693,0,Neudeck,SYSTEM
1215,12.503745,49.142833,0,Woppmannsdorf,SYSTEM
1216,12.498398,49.142103,0,Dörfling,SYSTEM
1217,12.487922,49.136035,0,Hutting,SYSTEM
1218,12.492238,49.130212,0,Premsthal,SYSTEM
1219,12.494772,49.12449,0,Willmannsried Abzweigung,SYSTEM
1220,12.497993,49.118145,0,Ettmannsdorf,SYSTEM
1221,12.707518,49.230192,0,Kammerdorf,SYSTEM
1222,12.940328,49.143203,0,Matzelsdorf Raab,SYSTEM
1223,12.940568,49.142898,0,Matzelsdorf Raab,SYSTEM
1224,12.92955,49.154422,0,"Traidersdorf, Gerätehaus",SYSTEM
1225,12.92946,49.154302,0,"Traidersdorf, Gerätehaus",SYSTEM
1226,12.923817,49.155732,0,Himmelreich Abzweigung,SYSTEM
1227,12.923385,49.155783,0,Himmelreich Abzweigung,SYSTEM
1228,12.910785,49.158987,0,Bärndorf,SYSTEM
1229,12.91095,49.158933,0,Bärndorf,SYSTEM
1230,12.90072,49.159865,0,"Wölkersdorf, Gh Gregori",SYSTEM
1231,12.900048,49.15988,0,"Wölkersdorf, Gh Gregori",SYSTEM
1232,12.893493,49.163075,0,"Hofern, Anwesen Früchtl",SYSTEM
1233,12.89361,49.163007,0,"Hofern, Anwesen Früchtl",SYSTEM
1234,12.87802,49.16392,0,Grub Gh. Berg.,SYSTEM
1235,12.877512,49.16394,0,"Grub, Gh. Berg.",SYSTEM
1236,13.158535,49.159752,0,Scheibensattel,SYSTEM
1237,13.158385,49.15973,0,Scheibensattel,SYSTEM
1238,13.146605,49.17009,0,Oberhaiderberg Abzweigung,SYSTEM
1239,13.133962,49.176857,0,Altlohbergh. Hotel Goltz,SYSTEM
1240,13.133953,49.176815,0,Altlohbergh Hotel Goltz,SYSTEM
1241,13.030492,49.216853,0,"Buchetbühl, Liebl",SYSTEM
1242,13.030362,49.216697,0,"Buchetbühl, Liebl",SYSTEM
1243,13.002753,49.230598,0,"Kolmstein, Moserhäusl",SYSTEM
1244,13.000953,49.230537,0,"Kolmstein, Moserhäusl",SYSTEM
1245,12.990102,49.230922,0,Kolmstein Abzw.,SYSTEM
1246,12.984502,49.23647,0,"Mais, Metzgerei Maurer",SYSTEM
1247,12.984613,49.236325,0,"Mais, Metzgerei Maurer",SYSTEM
1248,12.955255,49.244078,0,Sesselbahn,SYSTEM
1249,12.977403,49.25097,0,Abzweig Sesselbahn,SYSTEM
1250,12.938833,49.289953,0,stachesried Abzw.,SYSTEM
1251,12.93949,49.289848,0,Stachesried Abzw,SYSTEM
1252,12.884195,49.29647,0,Abzweigung Steinbach,SYSTEM
1253,12.966663,49.286087,0,"Warzenried, Hinterbuchberger Str. 35",SYSTEM
1254,12.607793,49.466078,0,Trath,SYSTEM
1255,12.728833,49.217358,0,Bahnhof,SYSTEM
1256,12.728557,49.217525,0,Bahnhof,SYSTEM
1257,12.578077,49.285923,0,Engelsdorf West,SYSTEM
1258,12.578067,49.28604,0,Engelsdorf West,SYSTEM
1259,12.502528,49.181607,0,Windfang,SYSTEM
1260,12.928742,49.307777,0,Großaign,SYSTEM
1261,12.858398,49.179308,0,Schulzentrum,SYSTEM
1262,12.63715,49.372055,0,Kritzenast,SYSTEM
1264,12.489845,49.080468,0,Arrach,SYSTEM
1266,12.54002,49.121212,0,"beim Weiler ""Zwinger""",SYSTEM
1267,12.650844,49.106008,0,ggf. außerhalb LK?,SYSTEM
1268,12.650661,49.106406,0,ggf. außerhalb LK?,SYSTEM
1269,12.630661,49.182219,0,"Schorndorf, Radling, St. 2146/Pentinger Str. Pfahl",SYSTEM
1270,12.629756,49.182247,0,"Schorndorf, Radling, St. 2146/Pentinger Str. Pfahl",SYSTEM
1265,12.521023,49.061938,500, Epfenzell123,SYSTEM
